28.9723016701,125.2825529059
27.0633830598,123.7370671463
24.1587189763,124.8775205862
37.6798925731,125.0494295884
31.4302878728,124.0535411975
27.1009654365,125.7639382052
26.2227372728,125.0862648744
28.3315833794,125.8320175138
21.8554621195,124.7681297756
32.0778698421,126.1049994273
16.5702223527,127.3236258702
23.1793989476,124.0725314505
21.0677698937,128.9614302436
18.5630133074,123.0475042747
15.260284465,125.3336759343
24.3262089373,125.1402050672
29.2398459014,127.0709500573
28.2453835389,122.5582679197
21.2874387175,125.8612639424
25.8162056557,123.5634340024
30.7011854532,127.478735485
25.2239226756,123.803743781
27.5394369192,126.3560642859
2.1812551528,50.9552960869
0.3101959568,41.7726224549
3.3083898612,54.3776132201
2.8236159489,58.9133837969
-0.2219828525,46.5378854205
-2.3198320543,52.7404929744
-1.246590811,45.74478882
3.5681763555,62.4727821877
-1.0346403087,49.3773338973
6.6674404725,49.6981821813
-1.8465433725,54.9222142086
-5.9756235662,49.9764493856
2.8138698914,59.0188218026
5.9685896733,53.4488083902
2.9160155042,53.3484387535
-4.5170047711,50.9224299079
-6.0197201916,47.4357188255
3.4056617012,46.9619512006
-2.0605914308,51.4581285802
-0.8715395377,47.4594975263
1.8953586024,43.481964325
4.253664592,53.1924247858
4.2316335913,45.3733985655
2.4171611003,50.6640794335
-4.2566163524,56.9416303047
0.3682324572,49.1482402758
0.2712066167,51.6797843942
-2.9333675628,44.9101887802
2.6060002303,43.3378960437
1.236364692,46.7030421114
-5.1234932,42.4810623063
1.8713124455,50.2992389174
2.0043890339,50.6061533505
1.9611419279,48.3493478395
0.1669389093,50.6071950031
3.6257617218,46.969008395
4.1611554569,51.4022889553
-1.1456885066,49.0679609072
-7.9184141627,45.9530454317
-0.0095975394,52.7300510834
-2.7975234278,51.4808181246
-1.2411859193,55.1433814956
1.9706152693,50.062527854
-1.1674414321,54.7006973983
-3.8613302015,58.9381307818
-0.9419421147,52.3671690631
-0.460311693,44.1708729352
-6.2171142357,51.7503262453
1.7562459506,46.3068289129
-2.6782764616,54.4477085683
